"module_name";"columnname";"fieldlabel";"blocklabel";"fieldtype";"tabid";"fieldid";"columnname";"tablename";"generatedtype";"uitype";"fieldname";"fieldlabel";"readonly";"presence";"defaultvalue";"maximumlength";"sequence";"block";"displaytype";"typeofdata";"quickcreate";"quickcreatesequence";"info_type";"masseditable";"helpinfo";"summaryfield";"fieldparams";"header_field";"maxlengthtext";"maxwidthcolumn";"visible";"tabindex";"color"
"LocationRegister";"attention";"FL_COMMENTS";"LBL_COMMENTS";"text(300)";"123";"2731";"attention";"vtiger_crmentity";"1";"300";"attention";"FL_COMMENTS";"0";"2";"";"65535";"0";"424";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"building_number";"FL_BUILDING_NUMBER";"LBL_ADDRESS";"(1)";"123";"2719";"building_number";"u_yf_locationregister";"1";"1";"building_number";"FL_BUILDING_NUMBER";"0";"2";"";"10";"0";"422";"1";"V~O~LE~10";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"city";"FL_CITY";"LBL_ADDRESS";"(1)";"123";"2727";"city";"u_yf_locationregister";"1";"1";"city";"FL_CITY";"0";"2";"";"150";"0";"422";"1";"V~O~LE~150";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"country";"FL_COUNTRY";"LBL_ADDRESS";"(1)";"123";"2729";"country";"u_yf_locationregister";"1";"1";"country";"FL_COUNTRY";"0";"2";"";"150";"0";"422";"1";"V~O~LE~150";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"county";"FL_COUNTY";"LBL_ADDRESS";"(1)";"123";"2728";"county";"u_yf_locationregister";"1";"1";"county";"FL_COUNTY";"0";"2";"";"150";"0";"422";"1";"V~O~LE~150";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"createdtime";"Created Time";"LBL_BASIC_INFORMATION";"(70)";"123";"2713";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"0";"420";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"description";"FL_DESCRIPTION";"LBL_DESCRIPTION";"text(300)";"123";"2730";"description";"vtiger_crmentity";"1";"300";"description";"FL_DESCRIPTION";"0";"2";"";"65535";"0";"423";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"district";"FL_DISTRICT";"LBL_ADDRESS";"(1)";"123";"2721";"district";"u_yf_locationregister";"1";"1";"district";"FL_DISTRICT";"0";"2";"";"255";"0";"422";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"local_number";"FL_LOCAL_NUMBER";"LBL_ADDRESS";"(1)";"123";"2725";"local_number";"u_yf_locationregister";"1";"1";"local_number";"FL_LOCAL_NUMBER";"0";"2";"";"20";"0";"422";"1";"V~O~LE~20";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"locationregister_status";"FL_STATUS";"LBL_BASIC_INFORMATION";"picklist(16)";"123";"2717";"locationregister_status";"u_yf_locationregister";"1";"16";"locationregister_status";"FL_STATUS";"0";"2";"";"255";"0";"420";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"LocationRegister";"modifiedtime";"Modified Time";"LBL_BASIC_INFORMATION";"(70)";"123";"2714";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"0";"420";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"name";"FL_NAME";"LBL_BASIC_INFORMATION";"(2)";"123";"2710";"name";"u_yf_locationregister";"1";"2";"name";"FL_NAME";"0";"2";"";"255";"0";"420";"1";"V~M";"2";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"LocationRegister";"number";"FL_NUMBER";"LBL_BASIC_INFORMATION";"recordNumber(4)";"123";"2711";"number";"u_yf_locationregister";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"0";"420";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"parent_id";"FL_PARENT_LOCATION";"LBL_BASIC_INFORMATION";"reference(10)";"123";"2716";"parent_id";"u_yf_locationregister";"1";"10";"parent_id";"FL_PARENT_LOCATION";"0";"2";"";"4294967295";"0";"420";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"0";"0";"0";"0";"0";""
"LocationRegister";"pobox";"FL_POBOX";"LBL_ADDRESS";"(1)";"123";"2724";"pobox";"u_yf_locationregister";"1";"1";"pobox";"FL_POBOX";"0";"2";"";"100";"0";"422";"1";"V~O~LE~100";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"post_code";"FL_POST_CODE";"LBL_ADDRESS";"(1)";"123";"2726";"post_code";"u_yf_locationregister";"1";"1";"post_code";"FL_POST_CODE";"0";"2";"";"20";"0";"422";"1";"V~O~LE~20";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"security_type";"FL_SECURITY_TYPE";"LBL_BASIC_INFORMATION";"categoryMultipicklist(309)";"123";"2718";"security_type";"u_yf_locationregister";"1";"309";"security_type";"FL_SECURITY_TYPE";"0";"2";"";"65535";"0";"420";"1";"V~O";"1";"0";"BAS";"1";"";"1";"28";"0";"0";"0";"0";"0";""
"LocationRegister";"smcreatorid";"Created By";"LBL_BASIC_INFORMATION";"userCreator(52)";"123";"2715";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"0";"420";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"smownerid";"Assigned To";"LBL_BASIC_INFORMATION";"owner(53)";"123";"2712";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"0";"420";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"state";"FL_STATE";"LBL_ADDRESS";"(1)";"123";"2723";"state";"u_yf_locationregister";"1";"1";"state";"FL_STATE";"0";"2";"";"255";"0";"422";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"street";"FL_STREET";"LBL_ADDRESS";"(1)";"123";"2720";"street";"u_yf_locationregister";"1";"1";"street";"FL_STREET";"0";"2";"";"255";"0";"422";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"LocationRegister";"township";"FL_TOWNSHIP";"LBL_ADDRESS";"(1)";"123";"2722";"township";"u_yf_locationregister";"1";"1";"township";"FL_TOWNSHIP";"0";"2";"";"255";"0";"422";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"active";"FL_ACTIVE";"LBL_LOCATIONS_INFORMATION";"boolean(56)";"130";"2908";"active";"u_yf_locations";"1";"56";"active";"FL_ACTIVE";"0";"2";"";"-128,127";"7";"456";"1";"C~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel1a";"AddressLevel1";"LBL_ADDRESS_INFORMATION";"(35)";"130";"2922";"addresslevel1a";"u_yf_locations_address";"1";"35";"addresslevel1a";"AddressLevel1";"0";"2";"";"255";"9";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel2a";"AddressLevel2";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2923";"addresslevel2a";"u_yf_locations_address";"1";"1";"addresslevel2a";"AddressLevel2";"0";"2";"";"255";"7";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel3a";"AddressLevel3";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2924";"addresslevel3a";"u_yf_locations_address";"1";"1";"addresslevel3a";"AddressLevel3";"0";"2";"";"255";"10";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel4a";"AddressLevel4";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2925";"addresslevel4a";"u_yf_locations_address";"1";"1";"addresslevel4a";"AddressLevel4";"0";"2";"";"255";"8";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel5a";"AddressLevel5";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2926";"addresslevel5a";"u_yf_locations_address";"1";"1";"addresslevel5a";"AddressLevel5";"0";"2";"";"255";"3";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel6a";"AddressLevel6";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2927";"addresslevel6a";"u_yf_locations_address";"1";"1";"addresslevel6a";"AddressLevel6";"0";"2";"";"255";"6";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel7a";"AddressLevel7";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2928";"addresslevel7a";"u_yf_locations_address";"1";"1";"addresslevel7a";"AddressLevel7";"0";"2";"";"255";"5";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"addresslevel8a";"AddressLevel8";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2929";"addresslevel8a";"u_yf_locations_address";"1";"1";"addresslevel8a";"AddressLevel8";"0";"2";"";"255";"1";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"buildingnumbera";"Building number";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2930";"buildingnumbera";"u_yf_locations_address";"1";"1";"buildingnumbera";"Building number";"0";"2";"";"255";"4";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"capacity";"FL_CAPACITY";"LBL_LOCATIONS_INFORMATION";"(7)";"130";"2916";"capacity";"u_yf_locations";"1";"7";"capacity";"FL_CAPACITY";"0";"2";"";"-2147483648,2147483647";"2";"456";"1";"I~O";"2";"0";"BAS";"1";"";"0";"";"";"0";"0";"0";"0";""
"Locations";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"130";"2919";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"";"3";"457";"2";"DT~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Locations";"description";"Description";"LBL_DESCRIPTION_INFORMATION";"text(300)";"130";"2933";"description";"vtiger_crmentity";"1";"300";"description";"Description";"0";"2";"";"65535";"1";"459";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"email";"Email";"LBL_LOCATIONS_INFORMATION";"email(13)";"130";"2907";"email";"u_yf_locations";"1";"13";"email";"Email";"0";"2";"";"100";"3";"456";"1";"E~O";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"localnumbera";"Local number";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2931";"localnumbera";"u_yf_locations_address";"1";"1";"localnumbera";"Local number";"0";"2";"";"50";"2";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"locations_no";"LBL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"130";"2918";"locations_no";"u_yf_locations";"1";"4";"locations_no";"LBL_NUMBER";"0";"2";"";"255";"1";"457";"2";"V~O";"1";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"modifiedby";"Last Modified By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"130";"2921";"modifiedby";"vtiger_crmentity";"1";"52";"modifiedby";"Last Modified By";"0";"2";"";"65535";"4";"457";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"130";"2920";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"";"5";"457";"2";"DT~O";"1";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"phone";"FL_PHONE";"LBL_LOCATIONS_INFORMATION";"phone(11)";"130";"2915";"phone";"u_yf_locations";"1";"11";"phone";"FL_PHONE";"0";"2";"";"30";"4";"456";"1";"V~O";"2";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"phone_extra";"FL_PHONE_CUSTOM_INFORMATION";"LBL_LOCATIONS_INFORMATION";"(1)";"130";"2910";"phone_extra";"u_yf_locations";"1";"1";"phone_extra";"FL_PHONE_CUSTOM_INFORMATION";"0";"2";"";"100";"9";"456";"3";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"poboxa";"Po Box";"LBL_ADDRESS_INFORMATION";"(1)";"130";"2932";"poboxa";"u_yf_locations_address";"1";"1";"poboxa";"Po Box";"0";"2";"";"50";"11";"458";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"private";"FL_IS_PRIVATE";"LBL_LOCATIONS_INFORMATION";"boolean(56)";"130";"2909";"private";"vtiger_crmentity";"1";"56";"private";"FL_IS_PRIVATE";"0";"2";"";"-128,127";"8";"456";"1";"C~O";"1";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"shownerid";"Share with users";"LBL_LOCATIONS_INFORMATION";"sharedOwner(120)";"130";"2906";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"6";"456";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"130";"2917";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"2";"457";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"Locations";"smownerid";"Assigned To";"LBL_LOCATIONS_INFORMATION";"owner(53)";"130";"2905";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"5";"456";"1";"V~M";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"Locations";"subject";"LBL_SUBJECT";"LBL_LOCATIONS_INFORMATION";"(2)";"130";"2904";"subject";"u_yf_locations";"1";"2";"subject";"LBL_SUBJECT";"0";"2";"";"255";"1";"456";"1";"V~M";"1";"0";"BAS";"0";"";"1";"";"null";"0";"0";"0";"0";""
"ModComments";"commentcontent";"Comment";"LBL_MODCOMMENTS_INFORMATION";"text(19)";"40";"597";"commentcontent";"vtiger_modcomments";"1";"19";"commentcontent";"Comment";"0";"0";"";"65535";"4";"98";"1";"V~M";"0";"1";"BAS";"2";"";"1";"";"null";"0";"0";"0";"0";""
"ModComments";"createdtime";"Created Time";"LBL_OTHER_INFORMATION";"(70)";"40";"599";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"0";"";"null";"5";"99";"2";"DT~O";"0";"2";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"customer";"Customer";"LBL_MODCOMMENTS_INFORMATION";"reference(10)";"40";"691";"customer";"vtiger_modcomments";"1";"10";"customer";"Customer";"0";"2";"";"-2147483648,2147483647";"5";"98";"3";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"modifiedtime";"Modified Time";"LBL_OTHER_INFORMATION";"(70)";"40";"600";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"0";"";"null";"6";"99";"2";"DT~O";"0";"3";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"parents";"FL_PARENTS";"LBL_MODCOMMENTS_INFORMATION";"(1)";"40";"2770";"parents";"vtiger_modcomments";"1";"1";"parents";"FL_PARENTS";"0";"2";"";"65535";"9";"98";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"parent_comments";"Related To Comments";"LBL_OTHER_INFORMATION";"reference(10)";"40";"603";"parent_comments";"vtiger_modcomments";"1";"10";"parent_comments";"Related To Comments";"0";"2";"";"-2147483648,2147483647";"7";"99";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"reasontoedit";"ReasonToEdit";"LBL_MODCOMMENTS_INFORMATION";"(1)";"40";"711";"reasontoedit";"vtiger_modcomments";"1";"1";"reasontoedit";"ReasonToEdit";"0";"2";"";"100";"7";"98";"1";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"related_to";"Related To";"LBL_OTHER_INFORMATION";"reference(10)";"40";"601";"related_to";"vtiger_modcomments";"1";"10";"related_to";"Related To";"0";"2";"";"-2147483648,2147483647";"2";"99";"1";"V~M";"2";"3";"BAS";"2";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"smcreatorid";"Created By";"LBL_MODCOMMENTS_INFORMATION";"userCreator(52)";"40";"745";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"8";"98";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"smcreatorid";"Creator";"LBL_OTHER_INFORMATION";"userCreator(52)";"40";"602";"smcreatorid";"vtiger_crmentity";"1";"52";"creator";"Creator";"0";"2";"";"65535";"4";"99";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"ModComments";"smownerid";"Assigned To";"LBL_OTHER_INFORMATION";"owner(53)";"40";"598";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"0";"";"65535";"1";"99";"1";"V~M";"0";"2";"BAS";"2";"";"1";"";"null";"0";"0";"0";"0";""
"ModComments";"userid";"UserId";"LBL_MODCOMMENTS_INFORMATION";"reference(10)";"40";"710";"userid";"vtiger_modcomments";"1";"10";"userid";"UserId";"0";"2";"";"-2147483648,2147483647";"6";"98";"3";"V~O";"1";"null";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"city";"City";"LBL_BASIC_INFORMATION";"(1)";"190";"4885";"city";"u_yf_mortgagecompanies";"2";"1";"city";"City";"0";"2";"";"255";"0";"737";"1";"V~O~LE~255";"2";"0";"BAS";"1";"";"0";"";"";"0";"0";"0";"0";""
"MortgageCompanies";"createdtime";"Created Time";"LBL_CUSTOM_INFORMATION";"(70)";"190";"4879";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"0";"738";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"modifiedby";"Last Modified By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"190";"4882";"modifiedby";"vtiger_crmentity";"1";"52";"modifiedby";"Last Modified By";"0";"2";"";"65535";"0";"738";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"modifiedtime";"Modified Time";"LBL_CUSTOM_INFORMATION";"(70)";"190";"4880";"modifiedtime";"vtiger_crmentity";"1";"70";"modifiedtime";"Modified Time";"0";"2";"";"null";"0";"738";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"name";"Name";"LBL_BASIC_INFORMATION";"(2)";"190";"4876";"name";"u_yf_mortgagecompanies";"1";"2";"name";"Name";"0";"2";"";"255";"0";"737";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"number";"FL_NUMBER";"LBL_CUSTOM_INFORMATION";"recordNumber(4)";"190";"4877";"number";"u_yf_mortgagecompanies";"1";"4";"number";"FL_NUMBER";"0";"2";"";"32";"0";"738";"2";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"shownerid";"Share with users";"LBL_CUSTOM_INFORMATION";"sharedOwner(120)";"190";"4883";"shownerid";"vtiger_crmentity";"1";"120";"shownerid";"Share with users";"0";"2";"";"65535";"0";"738";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"smcreatorid";"Created By";"LBL_CUSTOM_INFORMATION";"userCreator(52)";"190";"4881";"smcreatorid";"vtiger_crmentity";"1";"52";"created_user_id";"Created By";"0";"2";"";"65535";"0";"738";"2";"V~O";"3";"0";"BAS";"0";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"smownerid";"Assigned To";"LBL_CUSTOM_INFORMATION";"owner(53)";"190";"4878";"smownerid";"vtiger_crmentity";"1";"53";"assigned_user_id";"Assigned To";"0";"2";"";"65535";"0";"738";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MortgageCompanies";"state";"State";"LBL_BASIC_INFORMATION";"picklist(16)";"190";"4886";"state";"u_yf_mortgagecompanies";"2";"16";"state";"State";"0";"2";"";"255";"0";"737";"1";"V~O";"2";"0";"BAS";"1";"";"0";"";"";"0";"0";"0";"0";""
"MortgageCompanies";"street";"Street";"LBL_BASIC_INFORMATION";"(1)";"190";"4884";"street";"u_yf_mortgagecompanies";"2";"1";"street";"Street";"0";"2";"";"255";"0";"737";"1";"V~O~LE~255";"2";"0";"BAS";"1";"";"0";"";"";"0";"0";"0";"0";""
"MortgageCompanies";"zip";"ZIP";"LBL_BASIC_INFORMATION";"(1)";"190";"4887";"zip";"u_yf_mortgagecompanies";"2";"1";"zip";"ZIP";"0";"2";"";"10";"0";"737";"1";"V~O~LE~10";"2";"0";"BAS";"1";"";"0";"{"mask":"99999[-9999]"}";"";"0";"0";"0";"0";""
"MultiCompany";"addresslevel1a";"AddressLevel1";"LBL_ADDRESS_INFORMATION";"(35)";"119";"2671";"addresslevel1a";"u_yf_multicompany";"1";"35";"addresslevel1a";"AddressLevel1";"0";"2";"";"255";"9";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel2a";"AddressLevel2";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2670";"addresslevel2a";"u_yf_multicompany";"1";"1";"addresslevel2a";"AddressLevel2";"0";"2";"";"255";"7";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel3a";"AddressLevel3";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2669";"addresslevel3a";"u_yf_multicompany";"1";"1";"addresslevel3a";"AddressLevel3";"0";"2";"";"255";"10";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel4a";"AddressLevel4";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2668";"addresslevel4a";"u_yf_multicompany";"1";"1";"addresslevel4a";"AddressLevel4";"0";"2";"";"255";"8";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel5a";"AddressLevel5";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2667";"addresslevel5a";"u_yf_multicompany";"1";"1";"addresslevel5a";"AddressLevel5";"0";"2";"";"255";"3";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel6a";"AddressLevel6";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2666";"addresslevel6a";"u_yf_multicompany";"1";"1";"addresslevel6a";"AddressLevel6";"0";"2";"";"255";"6";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel7a";"AddressLevel7";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2665";"addresslevel7a";"u_yf_multicompany";"1";"1";"addresslevel7a";"AddressLevel7";"0";"2";"";"255";"5";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"addresslevel8a";"AddressLevel8";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2664";"addresslevel8a";"u_yf_multicompany";"1";"1";"addresslevel8a";"AddressLevel8";"0";"2";"";"255";"1";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"buildingnumbera";"Building number";"LBL_ADDRESS_INFORMATION";"(1)";"119";"2662";"buildingnumbera";"u_yf_multicompany";"1";"1";"buildingnumbera";"Building number";"0";"2";"";"255";"4";"409";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"companyid1";"FL_COMPANY_ID1";"LBL_REGISTRATION_INFORMATION";"(1)";"119";"2660";"companyid1";"u_yf_multicompany";"1";"1";"companyid1";"FL_COMPANY_ID1";"0";"2";"";"255";"2";"408";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"companyid2";"FL_COMPANY_ID2";"LBL_REGISTRATION_INFORMATION";"(1)";"119";"2661";"companyid2";"u_yf_multicompany";"1";"1";"companyid2";"FL_COMPANY_ID2";"0";"2";"";"255";"3";"408";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"company_name";"FL_COMPANY_NAME";"LBL_BASIC_INFORMATION";"(2)";"119";"2643";"company_name";"u_yf_multicompany";"1";"2";"company_name";"FL_COMPANY_NAME";"0";"2";"";"255";"1";"404";"1";"V~M";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"createdtime";"Created Time";"LBL_SYSTEM_INFORMATION";"(70)";"119";"2646";"createdtime";"vtiger_crmentity";"1";"70";"createdtime";"Created Time";"0";"2";"";"null";"3";"405";"2";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"email1";"FL_EMAIL_1";"LBL_CONTACT_INFORMATION";"email(13)";"119";"2651";"email1";"u_yf_multicompany";"1";"13";"email1";"FL_EMAIL_1";"0";"2";"";"100";"1";"407";"1";"E~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"email2";"FL_EMAIL_2";"LBL_CONTACT_INFORMATION";"email(13)";"119";"2652";"email2";"u_yf_multicompany";"1";"13";"email2";"FL_EMAIL_2";"0";"2";"";"100";"2";"407";"1";"E~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"MultiCompany";"fax";"FL_FAX";"LBL_CONTACT_INFORMATION";"phone(11)";"119";"2657";"fax";"u_yf_multicompany";"1";"11";"fax";"FL_FAX";"0";"2";"";"30";"7";"407";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
